Speaker_1,Speaker_2,Utterance_1,Utterance_2,Gender_1,Gender_2,Session_1,Session_2,SubCategory_1,SubCategory_2,Recording_Type_1,Recording_Type_2
Males_NS263,Males_NS237,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS263/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS237/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,7.Phonetic_Distinctive_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Females_S72,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS263/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S72/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,7.Phonetic_Distinctive_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS259,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS263/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS259/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,8.Common_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_S52,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS263/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S52/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,9.Random_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Females_NS5,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS5/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Females,Session_3,Session_1,1.SAAB_sentences_1,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Females_S30,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S30/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,1.SAAB_sentences_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Females_S31,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S31/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,10.Questions_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS8,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS8/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,10.Questions_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_S56,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S56/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,2.Fixed_Sentences,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS261,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS261/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,3.Numbers,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS246,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS246/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,4.Common_Words_1,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS262,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS262/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,4.Common_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS210,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS210/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,5.Rich_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS2,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS2/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,5.Rich_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Females_S75,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S75/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,6.Paragraph_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS247,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS247/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,6.Paragraph_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_S125,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S125/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,7.Phonetic_Distinctive_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS41,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS41/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,7.Phonetic_Distinctive_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_S9,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S9/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,8.Common_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS263,Males_NS206,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS263/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS206/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,9.Random_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S103,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S103/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,1.SAAB_sentences_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS17,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS17/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,1.SAAB_sentences_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S15,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S15/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,10.Questions_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS13,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS13/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,10.Questions_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S66,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S66/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,2.Fixed_Sentences,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S74,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S74/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,3.Numbers,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S106,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S106/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,4.Common_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S100,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S100/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,4.Common_Words_2,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S112,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S112/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,5.Rich_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS10,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS10/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_1,Session_2,5.Rich_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S78,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S78/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,6.Paragraph_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS215,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS215/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,6.Paragraph_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S141,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S141/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,7.Phonetic_Distinctive_Words_1,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S64,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S64/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_2,7.Phonetic_Distinctive_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S12,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S12/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,8.Common_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS243,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS230/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS243/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,9.Random_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS13,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS13/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,1.SAAB_sentences_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S70,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S70/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,1.SAAB_sentences_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S113,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S113/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,10.Questions_1,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S108,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,10.Questions_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS4,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS4/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,2.Fixed_Sentences,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS209,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS209/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,3.Numbers,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S31,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S31/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,4.Common_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S45,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S45/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,4.Common_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS8,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS8/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,5.Rich_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS7,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS7/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,5.Rich_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS249,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS249/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,6.Paragraph_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S10,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S10/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,6.Paragraph_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S55,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S55/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Females,Session_2,Session_2,7.Phonetic_Distinctive_Words_1,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S152,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S152/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,7.Phonetic_Distinctive_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS43,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS43/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_2,8.Common_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S82,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS230/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S82/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,9.Random_List,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS204,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS204/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,1.SAAB_sentences_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S35,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S35/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,1.SAAB_sentences_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS222,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS222/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,10.Questions_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S126,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S126/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,10.Questions_2,3.Numbers,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S136,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S136/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,2.Fixed_Sentences,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS17,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS17/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,3.Numbers,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_NS3,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/NS3/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,4.Common_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S122,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S122/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,4.Common_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS35,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS35/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,5.Rich_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S64,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S64/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_1,5.Rich_Words_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_S131,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S131/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_1,6.Paragraph_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Males_NS5,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/NS5/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Males,Session_3,Session_2,6.Paragraph_2,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
Males_NS230,Females_S12,/export/corpora5/LDC/LDC2014S02/data/Males/Session_3/NS230/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S12/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,Males,Females,Session_3,Session_2,7.Phonetic_Distinctive_Words_1,1.SAAB_sentences_2,Yamaha_Mixer,Yamaha_Mixer
